mean,std_dev,skewness,kurtosis,ptp,rms,crest_factor,shape_factor,wpt_energy_0,wpt_energy_1,wpt_energy_2,wpt_energy_3,wpt_energy_4,wpt_energy_5,wpt_energy_6,wpt_energy_7,wpt_energy_8,wpt_energy_9,wpt_energy_10,wpt_energy_11,wpt_energy_12,wpt_energy_13,wpt_energy_14,wpt_energy_15,ar_coeff_1,ar_coeff_2,ar_coeff_3,ar_coeff_4
-0.007742259714700071,1.044596980484751,1.159653721086941,5.327623495270506,6.762,1.0446256718190225,3.8511402778287436,2.299589586139957,1110.4847835240955,4.621379431578315,0.0689114842147223,0.4422129217609233,0.00015895990714304815,0.0019515408335545,0.005133153023528613,0.004168988872624716,8.805100674160893e-06,2.850745814297333e-06,8.101330756542703e-06,2.9718031786265574e-06,6.785273602523176e-06,7.282456872031608e-06,6.18372678682681e-06,9.828960246354667e-06,3.188125221415566,-3.8271139734533826,2.0862148024162828,-0.4474715806261269
-0.006906739632270012,1.0342426633635893,1.103420560608059,5.486059223495145,6.8629999999999995,1.0342657249342353,3.8955172765222317,2.3328681076975646,1089.7272403293903,4.805902111513898,0.06646872632549625,0.44530018687191736,0.00019607097114650115,0.0020873783075860113,0.005451005087511245,0.004858978013162491,7.2785109693131135e-06,3.2357212017198716e-06,9.233769769095792e-06,4.041918929272396e-06,1.0469857453898858e-05,1.1653719146627158e-05,7.579589679660603e-06,1.0025418900822004e-05,3.166065064631388,-3.76754784067813,2.0329528205212455,-0.4317317697732479
-0.007285099744999987,1.0119291333246099,1.0365908201872989,5.49235058827308,6.747,1.011955356500161,3.876653228620465,2.358781352386192,1043.4141517549338,4.681809863761871,0.06956223026631528,0.4409184855082253,0.00015538934350725161,0.0019351022794025536,0.004317007756370193,0.004205784602246109,2.5182172185701212e-06,6.085968224803108e-06,5.322062522765557e-06,2.418130850362337e-06,4.8978486767000125e-06,6.427365244160013e-06,5.523589823497493e-06,1.0665510702291297e-05,3.264112830954451,-4.042908237929886,2.2900935984617163,-0.5115468707249633
-0.008545623283300064,1.024457531969934,1.124543597459088,5.543372487649362,6.82,1.024493173470295,3.9131544297325935,2.328076219549936,1069.7607978571666,4.841651853040924,0.06583763768594161,0.44536245588448664,0.00018286274615239462,0.002001677215253442,0.005261645302035222,0.004893586866616923,5.350115344387449e-06,4.490927810148232e-06,8.331314491522927e-06,4.388056506927555e-06,1.5039847726702505e-05,1.4911404719418067e-05,6.838648890432166e-06,1.2475100006123886e-05,3.1896072925398604,-3.8354034906606813,2.098110118151098,-0.4525758439089138
-0.007579719023299887,1.0441806409918544,1.1565582112985415,5.493080300731831,6.909000000000001,1.0442081512622992,3.91492825932672,2.3124286729596712,1110.4655799819998,4.819273482393712,0.06558389224592447,0.44643788872862744,0.00018838378594769126,0.0020593192750916443,0.006119476506321717,0.005034898805168675,5.3324475021362306e-06,4.0083313467568165e-06,8.044654161246064e-06,4.788616266853262e-06,2.8264445709881457e-05,1.183888797576689e-05,6.388227173168284e-06,1.2763931971268984e-05,3.1832465071925036,-3.8202593286162454,2.086902123262462,-0.450149358685632
-0.007972657813900056,1.050714591640615,1.1936186343305621,5.285434145135168,6.74,1.0507448388448555,3.8401330663989444,2.2829962838903186,1122.9932101546892,4.540524183460002,0.06943111490227177,0.4400866449437868,0.00013545714601568247,0.0018675775590737639,0.005051706536835118,0.0038662952707818835,4.788176647326246e-06,4.477282496157637e-06,5.0481394131836034e-06,3.1879831965445874e-06,1.17132712730498e-05,4.410289892002264e-06,5.50069854166427e-06,1.1875896455022376e-05,3.2033731413937048,-3.858272829964079,2.102947373097493,-0.4482755630799886
-0.01095517242190004,0.9962321838891296,1.1375526062013093,5.409728257765881,6.49,0.9962924169235209,3.854290100745511,2.3150348839520576,1011.7540587149897,4.571781457510838,0.07104147673495464,0.4305640629587668,0.00016303910814552823,0.0018886975633531742,0.004512413099511163,0.003849001839653625,4.499881719642808e-06,4.611318316493221e-06,5.684654359393687e-06,4.112634450483782e-06,8.871116169419682e-06,6.058063225913241e-06,5.664693937396702e-06,1.0351222272909037e-05,3.163622848727684,-3.7456759643836506,1.9965697352284337,-0.4147644526428138
-0.012415806688269828,0.9801897217731,1.1129734365573685,5.559423955027743,6.507,0.9802683525062653,3.8989323589039087,2.3331335152996076,981.062136519575,4.757669429056396,0.06837197729215705,0.42697945713150315,0.00021613064694712665,0.0020679826667003133,0.0049323491831532364,0.004679424638160033,6.107235980947844e-06,5.029262316283735e-06,6.7391803065361305e-06,3.513007862705201e-06,1.5539085195240356e-05,1.1695194892012272e-05,4.928293246428038e-06,1.2178950656144389e-05,3.1773222200916393,-3.8038104797821433,2.071607375194745,-0.445393930711969
-0.003848261194299929,1.1123667104518913,1.2220626063949918,5.209748822924695,7.106,1.1123733670111764,3.8530228492544296,2.2629180658633365,1256.7237536331004,4.472794964046267,0.07013558000313244,0.44360135405245915,0.00015141911180091853,0.001909524474742173,0.0042694334183087275,0.003988738571148012,2.0321118838380764e-06,7.033108899284553e-06,2.641279933488939e-06,4.578792679689916e-06,1.891177074708153e-05,5.168372109236311e-06,5.274963751610652e-06,1.526831308347364e-05,3.23688351544056,-3.9606979481546816,2.2075742074432014,-0.48397908396557554
-0.010140843605200008,1.0401701780406218,1.234709210916459,5.395817948211601,6.7219999999999995,1.04021960950276,3.88379527081526,2.2751546867131553,1101.6100726030277,4.69098743593089,0.06763918931341609,0.44586244647665085,0.00016783463410582325,0.0020018097473467646,0.005345086328998739,0.0044679643457022356,6.265458585061136e-06,3.484769291582518e-06,8.252818776668432e-06,4.834659090356813e-06,1.4453884765388567e-05,8.048931690370231e-06,6.672006444473771e-06,1.2751170758634307e-05,3.1898190228704557,-3.8366172488337185,2.100071538153216,-0.45352343082484303
-0.006628505462499907,1.0901122667520866,1.2571809482501242,5.318159452716783,7.002,1.0901324191161526,3.883014508850318,2.258447381995002,1208.2462978654535,4.63846653537226,0.0682344175897355,0.4421236010997162,0.00017840903934051327,0.002012659367835301,0.00456234133244332,0.004633918562246213,2.694093810207505e-06,7.080771093494196e-06,4.407817489248842e-06,4.210766582586823e-06,1.2811421585096267e-05,5.73423373160825e-06,4.4875555038059706e-06,1.373132922856647e-05,3.2364941608972675,-3.968690361706635,2.22459389734982,-0.49263049014920934
-0.006904109077489935,1.0154254304784522,1.0311727307291896,5.615216069158212,6.877,1.0154489015132449,3.920433607307569,2.3691433571630838,1051.3809565697275,4.887943052047202,0.06650525838786274,0.44655686321774346,0.00018975385440990255,0.002057629702767737,0.004925831056224181,0.004974291890488295,4.632103341336824e-06,4.892358272222202e-06,6.886944534321552e-06,3.707142764124542e-06,8.392447467138448e-06,1.4884308781954895e-05,6.922465076019162e-06,1.280055709570456e-05,3.1978730884603515,-3.8627154771127366,2.127893679226636,-0.46332339378534915
-0.007594443359699872,1.0449361583054484,1.1559287313950677,5.420260260278011,6.8469999999999995,1.0449637555935023,3.8853022205446526,2.3074749477799843,1111.6676397590713,4.726402705510843,0.06689501196364643,0.4439440689639574,0.00017521342393665815,0.00199052935284608,0.005732814843084018,0.0046025973681534105,6.369640573680703e-06,4.697870242626687e-06,5.433600585937657e-06,4.129559147296694e-06,1.699505645202228e-05,7.567487750760359e-06,6.236196103979207e-06,1.2109807828989226e-05,3.1796717478932877,-3.8031529227995193,2.0634919319503737,-0.440261395036611
-0.007105323894880018,1.0811475192146498,1.252729570484668,5.361582174833247,6.977,1.0811708671304645,3.892076754865362,2.264087089140583,1188.921005501511,4.688455768768474,0.0674142487926898,0.44200324257035095,0.00019196745035614585,0.0020399158928814222,0.004913239753588267,0.004886381931007654,7.963468799401905e-06,3.629942398401506e-06,8.837742792224888e-06,3.3453106488757004e-06,9.104764169654448e-06,9.091079099107974e-06,6.845081131724947e-06,1.2237119116880112e-05,3.19797703676214,-3.8599605501429437,2.122433794292256,-0.46069212205937227
-0.005703530461199978,1.070388962509134,1.1763621011166987,5.392691681400066,6.998,1.0704041579333812,3.8910536446695363,2.2973100199004315,1165.6487751537418,4.700504336580635,0.06710144375147979,0.4427904341168562,0.00016282751252773875,0.0019417216997099692,0.005443147659124732,0.004768617925703259,5.94513574804467e-06,5.082271324750508e-06,5.203353389521757e-06,5.0204143070018945e-06,4.50004265387151e-06,7.793810838597015e-06,4.729573293416082e-06,1.4173770577684999e-05,3.199817727783543,-3.8543492898748184,2.105615835090177,-0.45132105681515355
-0.009359646169200058,1.0204245298345394,1.1318434480819857,5.567578182419764,6.805999999999999,1.0204674537017102,3.9236920153324877,2.326563498698727,1061.9810985162067,4.936080124399538,0.06533899563293286,0.4482294467302427,0.00022298354908122727,0.0021682296044611407,0.005329975349016262,0.005401926901723754,7.836796937743034e-06,4.525684257058165e-06,8.045293081330254e-06,3.1716670310088477e-06,1.5040604146547746e-05,9.519223259966099e-06,7.196989114203315e-06,1.2390322538906326e-05,3.2110698620066103,-3.914675095646036,2.1923322845407114,-0.48900575074142516
-0.007677929066199996,1.0385070062244124,1.1447995122129653,5.527395474166681,6.901999999999999,1.0385353882135788,3.919943457101399,2.3193814060731874,1098.9333141414531,4.876884299751012,0.06490556311845165,0.44708122479722273,0.000217816780079909,0.0021325239379642843,0.005987071004542023,0.005250578956592274,7.3589926348497896e-06,4.18582152010516e-06,9.999813998000208e-06,3.6505535698223824e-06,1.5898584325224053e-05,1.272162225148269e-05,6.465737677437699e-06,1.0928140045160336e-05,3.175334499408561,-3.7993387078622796,2.068732842924728,-0.44499403893853806
-0.010531575463499887,1.01099304665806,1.1385407865758206,5.615768092662615,6.773,1.0110478991980005,3.940466127427109,2.3266685731295196,1043.0203945849653,4.974000615956007,0.06526915713197073,0.4475664681340338,0.00022497280887138533,0.0021666944157806073,0.005290183364274276,0.005559081613041378,6.266998789159962e-06,3.153005238334448e-06,1.0009080230322164e-05,4.240953195602567e-06,8.290623047466362e-06,1.1617995078437781e-05,8.855268974287026e-06,1.1901510010767481e-05,3.1724865680903296,-3.802970917723158,2.084352635570653,-0.4541541956193882
-0.009914353242010033,1.0010566664274887,1.0963594083793458,5.457036403351163,6.594,1.0011057605463718,3.8687221197112787,2.333445502116373,1021.746184182557,4.675976863427399,0.06977266741211115,0.4351610460925995,0.00017269134501705962,0.0019736941258190538,0.004471924077828443,0.004284743828081154,5.13648727592052e-06,3.955850479668675e-06,7.65628718423581e-06,3.608797436002858e-06,1.654806357101762e-05,1.4841484933058684e-05,6.644394225039695e-06,9.844291744725843e-06,3.1854904003770272,-3.8184779205554094,2.0766406770049883,-0.44391118154509357
-0.006107021294699996,1.0459649420558619,1.1177685675982327,5.549689059913815,7.0,1.0459827702782736,3.9283629871865973,2.3320388586168708,1114.641185216874,4.910359073245834,0.06438998407646745,0.44645119981981163,0.00020251202969254417,0.002112524310084997,0.006453901522493092,0.0055058405942509615,5.154394536931936e-06,5.8166451280032625e-06,6.1295883289182885e-06,4.307226492030174e-06,3.4333971949106395e-05,1.1237845488165212e-05,7.868101151208479e-06,1.3716903952526553e-05,3.2080345474332947,-3.898008347567,2.1681253827616302,-0.4784187701463143
-0.009390338323807023,1.0317523045043655,1.182500431808407,5.420566685180329,6.724,1.0317950359949877,3.8796464998844655,2.297470806741858,1084.3415548247374,4.724989411287687,0.067618679999518,0.44395787218764676,0.00016098750185263716,0.001958317215637701,0.00487440022167519,0.004463754545161168,4.315521708179004e-06,7.057040436846347e-06,5.087680814687887e-06,4.276822048125739e-06,5.0275092744896495e-06,9.035182939924679e-06,5.0737079811399945e-06,1.3794803163073961e-05,3.195011898706287,-3.843790380311418,2.0988318249249573,-0.45029938978228756
-0.0113662866787,0.9858033720115776,1.115837697065043,5.433675892325557,6.446999999999999,0.9858688963255914,3.8544678852928977,2.325056781148435,991.2977813601608,4.590327504323664,0.07035408599155261,0.42676760027162364,0.0001729689787899361,0.0019194516596011731,0.004908747646011251,0.004001606597558832,6.935479447071504e-06,2.620263442364487e-06,1.1402812993607318e-05,3.2347661655826154e-06,4.444456316013701e-06,7.69076526885682e-06,6.240692939459099e-06,9.237108926277628e-06,3.1645516431524285,-3.754649192698949,2.01169686901531,-0.42185661761662274
-0.012873583853849846,0.973661032434202,1.0951821729437563,5.612317962096878,6.516,0.9737461349048165,3.9168319783563517,2.342401595822803,968.6285929943062,4.820770262674383,0.06760942107539036,0.42591661703169137,0.00022006165794650806,0.002130986310497078,0.005096969089345635,0.004937895681648439,2.3018134303789875e-06,8.537434200771386e-06,5.5761735346852115e-06,3.403014608607269e-06,8.232258249858573e-06,9.961805714893013e-06,5.374643094919996e-06,1.361284773443566e-05,3.228979356334312,-3.9567387219746237,2.2227081075104493,-0.49522573148324334
-0.010126589425400217,0.9907939932434902,1.0759740057321014,5.4542796457218135,6.531000000000001,0.9908457422125668,3.860338534083906,2.3412057646500584,1001.0348899367202,4.6053414332935585,0.07078409637073727,0.4310313103416365,0.00019025798799560703,0.00197263205818721,0.00473801403681412,0.004016170148594609,8.432867949367099e-06,3.266702295585242e-06,8.704047524578904e-06,3.0308469597122053e-06,9.155320496627074e-06,6.338307700607623e-06,6.373107259318536e-06,8.928617793863144e-06,3.16165270323698,-3.748633470212919,2.008324639288503,-0.4216054851372153
-0.007812981485299929,1.0380126258922486,1.1477022225936016,5.410055844802569,6.79,1.0380420291064425,3.8736389156202518,2.3101619870779224,1097.1631462584196,4.70119971091383,0.06751550110530369,0.44264310534279666,0.00015439848927139844,0.0019389426363764476,0.005087145907599226,0.004350944586035118,4.385183310440713e-06,6.186060554829232e-06,4.421129959081823e-06,3.143786549710321e-06,1.2487917116811559e-05,7.704499509746736e-06,5.652703494659646e-06,1.3255019797105352e-05,3.208435476099112,-3.8829540677004957,2.1370041326341465,-0.46273059442683717
-0.007818826365670117,1.0612010824509073,1.2174054690882474,5.391791402446001,6.8919999999999995,1.0612298862361174,3.8917109794599276,2.2809350322718194,1146.0733342300937,4.72185356693169,0.06648718412293494,0.4431294971444642,0.0001679734340086355,0.0019691974169692705,0.005916849311715859,0.004788283428278615,2.619078345089536e-06,7.365120074617959e-06,3.1626199084407902e-06,4.563822924531521e-06,1.3154336213409645e-05,9.048305570659229e-06,6.4754453995376625e-06,1.7095890135030665e-05,3.2177558344904043,-3.9139235535809576,2.1710424501023624,-0.47511658029068116
-0.007820660310000048,1.058316425734116,1.205299750412795,5.385269961145347,6.877,1.0583453215781302,3.88720006232144,2.285232523863576,1139.7038582470984,4.684630758849957,0.06715214139102481,0.44373570178032057,0.00016444345639850624,0.001949852018489965,0.005934497332187467,0.004623544727247802,5.552655367358796e-06,2.548591032327204e-06,7.832653532982167e-06,5.175155416741573e-06,1.5228004286235616e-05,8.55035723814946e-06,4.591171692836782e-06,1.170216826961982e-05,3.2070717542467904,-3.8849212122762395,2.1450388490107173,-0.4674347966130661
-0.00799974780299997,1.0120083077242505,1.0579884684047138,5.6075378058228385,6.829000000000001,1.0120399255305315,3.9227701396414023,2.3579593435107924,1044.6964826631836,4.921201649361214,0.06608458834501614,0.4460957095408351,0.00021114467378721157,0.002126491539174014,0.004924225462015172,0.0052708707297863,6.326419799609319e-06,4.0271389766749394e-06,8.410321775740702e-06,4.556699678942314e-06,9.69232498841341e-06,1.4654013732451109e-05,8.177485479121728e-06,1.1943524520266975e-05,3.208683952155795,-3.8985527395069255,2.167190296678889,-0.477596497906406
-0.009164505156149923,1.037876253405323,1.1925510995883977,5.518175576979644,6.847,1.0379167141622814,3.921316560819659,2.299944782506062,1097.810859205509,4.894420236858904,0.06423055987538123,0.4469742920755612,0.00021435818294116644,0.0021557220378050053,0.005987334754772044,0.005381163437694817,7.730980898129306e-06,3.6537291918199397e-06,7.699111224021867e-06,3.760019954893206e-06,2.9931418739475506e-05,1.2422937434328524e-05,7.6024517049389205e-06,1.2868865853087943e-05,3.2379609214302043,-3.9895862052805455,2.2617456829782157,-0.5103863081748479
-0.011051654847199926,1.0436351003618751,1.2902235795511054,5.305587946226021,6.612,1.043693614899601,3.8517050814599982,2.247358455386508,1108.432200958908,4.576369696105433,0.06902572243091365,0.4420258282628109,0.0001479188140208243,0.00188453755800869,0.004935303340058845,0.004034460025053008,7.225981970262115e-06,3.858485622756637e-06,5.872615026659814e-06,3.647280835304105e-06,1.0481885789596894e-05,6.3767356126805345e-06,4.714889045454418e-06,1.1178237241874599e-05,3.1722297094934326,-3.7737347178278213,2.0271106814759605,-0.42583950443761864
-0.009874217451300016,1.0010049489998676,1.0864475354843388,5.568118715925904,6.6899999999999995,1.0010536489581838,3.9058845687894026,2.3439138604365275,1022.4133599426575,4.851850212552208,0.06756735904129169,0.43973369307340543,0.00018299429923508725,0.0020425029355766668,0.004616710316801934,0.0049235324669731,4.189902511972904e-06,6.652185747625497e-06,4.709242673047044e-06,4.438158722443599e-06,1.5835386017125877e-05,1.837275466802731e-05,5.1644033692663985e-06,1.4566805474432223e-05,3.214280267754517,-3.9084909079382797,2.1703338226626414,-0.47638997133204875
-0.00495193381514001,1.080234328255562,1.1882302342627677,5.402020774645189,7.07,1.0802456783483287,3.9009644606393703,2.2932508484346656,1187.1965709855635,4.739314375059344,0.06687984235545501,0.44397884003635674,0.00019816346440264777,0.0020614450656476968,0.004851340404655111,0.005054549122124269,4.668939497616282e-06,5.469131627072004e-06,7.045842360229863e-06,3.948582364300263e-06,1.0600404240396545e-05,9.174144619959204e-06,5.988584063285089e-06,1.2811243989809003e-05,3.1958742982480066,-3.851341682007554,2.111421963879298,-0.4561985796126198
-0.011660006655520031,0.9896138035341565,1.104572079741056,5.607942098725266,6.6259999999999994,0.9896824924694497,3.921459689877135,2.3388839402071464,1000.0217088466281,4.880560338025729,0.06745173218207892,0.4346169267369552,0.00020150875770468918,0.002112154332933351,0.004589207859372376,0.005057328346473566,5.317191700650503e-06,1.1715145418270963e-05,2.7521403750878935e-06,4.01465191948583e-06,1.624227794285853e-05,9.351117861788169e-06,4.990821291106148e-06,1.680469951795314e-05,3.2321466738918847,-3.9602283674592087,2.2202316822164434,-0.49241766696290235
-0.010681784370410055,1.0219819138169917,1.203829787442107,5.38059053615158,6.601,1.0220377354512862,3.8648279441971796,2.286974898282886,1063.91866652559,4.638834948933262,0.06958123484501867,0.44057972891332775,0.0001607977704482678,0.001933438320131189,0.004508738193918987,0.004238101681688608,6.733404025520389e-06,2.9827318711516582e-06,8.336884949598586e-06,4.0093767345020066e-06,4.7583537893308104e-06,9.215494123899098e-06,5.857891719341566e-06,9.913629464323547e-06,3.215357567183826,-3.907204719927506,2.164770469539164,-0.47317067617951025
-0.012134120628599948,0.974205426785696,1.0741467115259788,5.615158442166486,6.533,0.9742809915327991,3.909549742937647,2.3506538562665114,969.4299485235414,4.77713594631479,0.06790983513289447,0.42597114602199804,0.00021154368667943848,0.0020663780905479634,0.005016358755505099,0.004744792919899124,4.6906537630208556e-06,4.803076974323194e-06,7.838087984802168e-06,4.955313659484547e-06,1.0405238235814903e-05,8.103350014954622e-06,5.735784786423762e-06,1.1198728126321085e-05,3.2026932866721616,-3.8724763595634073,2.132931500897527,-0.4634202083511205
-0.0071822089341300605,1.0299118484536276,1.0973036419475957,5.619731684759445,6.952,1.029936891129897,3.941989101431269,2.34409179678826,1081.5420971198407,4.982769474739217,0.06386084502129384,0.449359707033616,0.00022726571871473973,0.0021603005851311835,0.006141575194018856,0.0055435969009703535,5.619822656610107e-06,3.93658820284492e-06,7.777227983303285e-06,3.949395091730128e-06,4.059077296263699e-05,1.3469226655677733e-05,6.239653098040704e-06,1.308105344457415e-05,3.222834684708021,-3.945556118723026,2.218834081276645,-0.496389027721138
-0.01034619762199999,1.026653458624492,1.2043690561821552,5.410523336500132,6.659,1.0267055896949526,3.8764764114887424,2.2885185711680944,1073.7266114716815,4.693416312232565,0.06840219563823759,0.44292732878044244,0.0001666303201147082,0.001987445599638354,0.0047519270854635524,0.004450322913853746,5.5403736005528155e-06,3.572474817178412e-06,8.239594366307797e-06,3.10093296554005e-06,2.207801596698286e-06,8.948411834176192e-06,5.538644015539067e-06,9.660759806531821e-06,3.2046265304826917,-3.878886999590378,2.140254703604114,-0.46624586736359674
-0.0047359125241000916,1.057947093422374,1.1089507348319285,5.429681014880556,6.9910000000000005,1.0579576935531418,3.8876790868476387,2.327192563589867,1139.3095859522812,4.764589005122028,0.06623061096756262,0.443456383661287,0.00018689643437763993,0.002032813339771706,0.006023470231459783,0.0049995339698899145,4.501548530305606e-06,3.903500738972142e-06,6.838482745250824e-06,2.457734298018255e-06,2.0088225477750018e-05,1.4853976697707528e-05,6.294020559494944e-06,1.1601337313931669e-05,3.2735431170795124,-4.084829228739224,2.345788779108254,-0.5347543322475801
-0.008939441749100224,1.0416019042434883,1.1953848720396247,5.350242241634755,6.728,1.0416402644591058,3.8621778912177196,2.287279036170079,1104.3130356881752,4.632012271606909,0.06868642601837215,0.44312622353482367,0.00015225414953430838,0.0019223585995506469,0.005037106275668612,0.004132092051742228,2.992937256245442e-06,6.444701000729772e-06,5.49161308865072e-06,4.565595107478034e-06,1.0040770077469105e-05,6.650353169581185e-06,5.0063596149408404e-06,1.1728123205957716e-05,3.160917048621627,-3.741353435228106,1.9961349306765825,-0.4159397817926198
-0.011692780158699944,0.9969787686047582,1.1443358001815043,5.558102733387489,6.611,0.9970473339598731,3.9115494993671454,2.3210896211512093,1014.3949270310284,4.828798404367856,0.06790268665808534,0.4363980225667248,0.00019293981415171582,0.0020727202941740776,0.0045705423957812085,0.004864582278633636,2.9145386002093184e-06,8.999709930506429e-06,3.431941579804428e-06,4.017305413735279e-06,1.35849046139383e-05,1.4516473950020031e-05,6.718947814367633e-06,1.5385290863667887e-05,3.2070650409098036,-3.888073067121141,2.151086988236841,-0.4703450176248296
